Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,Latitude,Longitude,Hdop,Altitude,UTM_easting,UTM_northing,Zone,Letter
1675715397.1727495,1012,73799,73799,GPS1_Frame,42.33711466666667,-71.09046716666667,1.25,29.8,327785.6604427524,4689323.163671848,19,T
1675715398.1733217,1013,73800,73800,GPS1_Frame,42.337114500000006,-71.09046716666667,1.25,29.7,327785.65998778073,4689323.145164783,19,T
1675715399.1771061,1014,73801,73801,GPS1_Frame,42.33711433333333,-71.090467,1.25,29.5,327785.6732635163,4689323.126320167,19,T
1675715400.1730485,1015,73802,73802,GPS1_Frame,42.33711400000001,-71.09046683333332,1.25,29.4,327785.68608428247,4689323.0889684865,19,T
1675715401.1725674,1016,73803,73803,GPS1_Frame,42.337113833333326,-71.090467,1.25,29.2,327785.6718986015,4689323.070798972,19,T
1675715402.1726406,1017,73804,73804,GPS1_Frame,42.3371135,-71.09046683333332,1.25,29.0,327785.6847193678,4689323.033447293,19,T
1675715403.1693854,1018,73805,73805,GPS1_Frame,42.337112833333336,-71.090467,1.25,28.7,327785.66916877206,4689322.959756586,19,T
1675715404.1766248,1019,73806,73806,GPS1_Frame,42.33711233333334,-71.09046716666667,1.25,28.5,327785.6540731499,4689322.904572943,19,T
1675715405.1741192,1020,73807,73807,GPS1_Frame,42.337112,-71.09046733333334,1.12,28.3,327785.639432499,4689322.867896364,19,T
1675715406.175228,1021,73808,73808,GPS1_Frame,42.33711166666667,-71.09046766666667,1.12,28.0,327785.6110611403,4689322.83155734,19,T
1675715407.177992,1022,73809,73809,GPS1_Frame,42.337111500000006,-71.09046833333333,1.12,28.0,327785.5556833355,4689322.814400479,19,T
1675715408.1768475,1023,73810,73810,GPS1_Frame,42.337111500000006,-71.090469,1.12,28.3,327785.5007605023,4689322.8157506855,19,T
1675715409.177143,1024,73811,73811,GPS1_Frame,42.337111166666666,-71.09046983333333,1.12,28.3,327785.43119701906,4689322.780424313,19,T
1675715410.1729157,1025,73812,73812,GPS1_Frame,42.33711100000001,-71.09047033333333,1.12,28.4,327785.38954992336,4689322.762929905,19,T
1675715411.1793597,1026,73813,73813,GPS1_Frame,42.3371105,-71.09047050000001,1.12,28.2,327785.3744542964,4689322.707746262,19,T
